pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy
USDC-STG 1%,"<a href=""https://info.uniswap.org/#/pools/0x8592064903ef23d34e4d5aaaed40abf6d96af186"" target=""_blank"">🔗🦄 0x8592...f186</a>",3.815590099956781e+06,843.,4.494935094045903e-06,931.829908528794,1074.,7.171562438359765e-07,38155.90099956781,691.,2.8761392517133354e-05,4094.7280882848777,19.874677556169953
DDX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe613efc483e263e7140062e64b96c19a124ff783"" target=""_blank"">🔗🦄 0xe613...f783</a>",3.7904486668149033e+06,844.,4.465317365940016e-06,2764.71686513029,861.,2.127785279394203e-06,37904.48666814903,692.,2.8571879857729763e-05,1371.0079012507758,6.6544931377198555
NABOX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x93b24bd7c65ede4e7620f16a48e215318d1ad996"" target=""_blank"">🔗🦄 0x93b2...d996</a>",3.753308862313348e+06,845.,4.421565021933793e-06,229724.703461248,179.,0.0001768010491428773,37533.08862313348,693.,2.8291925127977494e-05,16.33829016106006,0.07930154134025161
VPAD-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x28659ba80c1ccaf78a0194cad59479ee29a70e55"" target=""_blank"">🔗🦄 0x2865...0e55</a>",3.744476158106183e+06,846.,4.411159702946159e-06,7348.51203807871,692.,5.655572162662707e-06,11233.428474318549,927.,8.467603626151505e-06,152.86670847252992,0.7419727206445934
RLC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x56ea002b411fd5887e55329852d5777ecb170713"" target=""_blank"">🔗🦄 0x56ea...0713</a>",3.740590857920812e+06,847.,4.406582646266426e-06,1232.54278216027,1010.,9.485913082751085e-07,37405.90857920812,694.,2.8196058562967673e-05,3034.856811513432,14.73035553460642
BID-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x35c349a2cadbbcdc4b3e5ca6d6e8e32e53df0c86"" target=""_blank"">🔗🦄 0x35c3...0c86</a>",3.730535791497905e+06,848.,4.394737330141458e-06,33.91521990094,1631.,2.6101879206077996e-08,37305.357914979046,695.,2.812026485751216e-05,109995.91930685105,533.8897679122424
ALLUO-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4e44c9abc0b7c61e5f9e165271581d823abf684d"" target=""_blank"">🔗🦄 0x4e44...684d</a>",3.725603681642715e+06,849.,4.388927085043057e-06,42151.1434014087,396.,3.2440422225631724e-05,11176.811044928145,928.,8.424926187869366e-06,26.51603288311893,0.128701489392798
KAPPA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x9a143f844831e2277cb27665f8b94b4f50e14942"" target=""_blank"">🔗🦄 0x9a14...4942</a>",3.6987097284955005e+06,850.,4.357244810309088e-06,147.130269745021,1396.,1.1323460498440611e-07,36987.09728495501,697.,2.788036437913071e-05,25139.012759953617,122.01781459285998
REP-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb055103b7633b61518cd806d95beeb2d4cd217e7"" target=""_blank"">🔗🦄 0xb055...17e7</a>",3.6860643061121893e+06,851.,4.342347939481579e-06,3609.61402771678,813.,2.7780362211190233e-06,36860.64306112189,698.,2.778504492730713e-05,1021.1796269097965,4.956523455080794
CPD-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x8ba79ea51fb27648972bbaf8374114829326b606"" target=""_blank"">🔗🦄 0x8ba7...b606</a>",3.6755190491513256e+06,852.,4.329925157068537e-06,25089.9320719909,484.,1.9309748783721067e-05,11026.557147453977,931.,8.311666869932341e-06,43.94813471720577,0.21331209005026736
LINK-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3a0f221ea8b150f3d3d27de8928851ab5264bb65"" target=""_blank"">🔗🦄 0x3a0f...bb65</a>",3.6752836945119044e+06,853.,4.329647898819992e-06,52087.96821847773,365.,4.0088015306987665e-05,36752.836945119045,699.,2.7703782162259578e-05,70.55916788875884,0.34247468456644914
USDC-AMP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1ad6fbe0cbe1ecdc5ca8c349773e65dade2a5acb"" target=""_blank"">🔗🦄 0x1ad6...5acb</a>",3.662509835096834e+06,854.,4.314599723448152e-06,24.488474996876,1676.,1.8846854544257357e-08,10987.529505290502,933.,8.282248370935434e-06,44868.165562339775,217.7776652959311
WETH-STRNGR 1%,"<a href=""https://info.uniswap.org/#/pools/0x3b39ad010bfebdcb562926a1d833b08a8537540b"" target=""_blank"">🔗🦄 0x3b39...540b</a>",3.6573853482669545e+06,855.,4.308562849704596e-06,843.344633704066,1095.,6.490560822643379e-07,36573.85348266955,700.,2.7568866894038187e-05,4336.762459972384,21.049445450663836
PENDLE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x57af956d3e2cca3b86f3d8c6772c03ddca3eaacb"" target=""_blank"">🔗🦄 0x57af...aacb</a>",3.6466207400695216e+06,856.,4.295881661764402e-06,8199.6779261393,668.,6.310647649697242e-06,10939.862220208564,934.,8.246317428130985e-06,133.4181942114334,0.6475750117975158
USDC-USDC 0.01%,"<a href=""https://info.uniswap.org/#/pools/0xd376814cd28dcb6f30553e5026708ec9d6b9a8dc"" target=""_blank"">🔗🦄 0xd376...a8dc</a>",3.642260260934936e+06,857.,4.29074482311679e-06,981619.805054444,55.,0.0007554756139769208,364.2260260934936,1540.,2.7454856069443313e-07,0.03710459224824751,0.00018009542780066944
SFI-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x122c12fcab68cb8cd96615c636ac44999ba90f2b"" target=""_blank"">🔗🦄 0x122c...0f2b</a>",3.6403411805215455e+06,858.,4.288484060908988e-06,1366.76790709699,995.,1.0518938375747015e-06,10921.023541564637,935.,8.232117091701024e-06,799.0400919466166,3.8783195952196152
GLM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x531b6a4b3f962208ea8ed5268c642c84bb29be0b"" target=""_blank"">🔗🦄 0x531b...be0b</a>",3.633334546473163e+06,859.,4.280229933906308e-06,932939.785707874,59.,0.0007180104290704093,36333.34546473163,702.,2.7387575263485194e-05,3.8945005906424575,0.01890282866468746
RADAR-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x47841ec00564a33402f16b876ed148b52dfbe188"" target=""_blank"">🔗🦄 0x4784...e188</a>",3.6101681577493567e+06,860.,4.252938896098519e-06,1566.73547094607,975.,1.2057931551072913e-06,36101.68157749357,705.,2.7212950216812223e-05,2304.2614561916853,11.184247759441025
WETH-HOPR 0.01%,"<a href=""https://info.uniswap.org/#/pools/0x389442a68957a814ffeb43275b12493797e2866e"" target=""_blank"">🔗🦄 0x3894...866e</a>",3.562693627706378e+06,861.,4.197011785068972e-06,104223.550463517,268.,8.021267538801643e-05,356.2693627706378,1541.,2.6855093749696425e-07,0.3418319191643239,0.0016591575863693915
GAMMA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x9da737f94c9722ddc132bacd1ccb8f6691b93033"" target=""_blank"">🔗🦄 0x9da7...3033</a>",3.556594199149693e+06,862.,4.189826386544801e-06,320.106990237689,1270.,2.463611917189358e-07,35565.941991496926,707.,2.6809117097526415e-05,11110.642090348652,53.9279835502295
LPT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5494d3a61369460147d754f3562b769218e90e96"" target=""_blank"">🔗🦄 0x5494...0e96</a>",3.5491509495292064e+06,863.,4.1810579069501915e-06,12.2030821625684,1772.,9.391753244695228e-09,10647.45284858762,940.,8.02590327219286e-06,87252.16061600813,423.49785405376286
THX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x9758f2bf8e6f6ee89bd71fb434d92c699dc89e30"" target=""_blank"">🔗🦄 0x9758...9e30</a>",3.42588958350976e+06,864.,4.03585052739778e-06,74215.4713014091,311.,5.711781532862294e-05,10277.66875052928,944.,7.747165113422335e-06,13.848418086289431,0.06721639097733567
WETH-FOX 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x2f79643f9fe52dcbfb90cc03f59678a8a16073bc"" target=""_blank"">🔗🦄 0x2f79...73bc</a>",3.4139002606256297e+06,865.,4.021726571004682e-06,279.652478912854,1293.,2.1522653385659682e-07,10241.700781876889,945.,7.720052954166363e-06,3662.2957256418363,17.775770476851996
vBNT-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0xecfb552d2fc3c1d2877b711fc4e5e9277efbb739"" target=""_blank"">🔗🦄 0xecfb...b739</a>",3.3746135598363187e+06,866.,3.975445087543145e-06,36.943038086152,1616.,2.8432152893207454e-08,33746.13559836319,715.,2.543737210901989e-05,91346.40069305192,443.37016293835046
ICHI-CEL 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x2953faf0de9c32f5e36003163e0877f62e734c6e"" target=""_blank"">🔗🦄 0x2953...4c6e</a>",3.359564471375381e+06,867.,3.957716591010659e-06,186.81336726,1351.,1.437755662662254e-07,10078.693414126143,950.,7.597180246033563e-06,5395.06008694709,26.18612941137883
RVP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x85205ea75a442f6897abef6b7e9d0c8e9366b57f"" target=""_blank"">🔗🦄 0x8520...b57f</a>",3.3453285821082927e+06,868.,3.940946079350533e-06,118.603334960745,1437.,9.127966534274396e-08,10035.985746324879,951.,7.564987794408914e-06,8461.807376366407,41.07127250496993
NYM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x1c774b48cd31dcf9fcb4bbb8ff52a8c4b4094c3d"" target=""_blank"">🔗🦄 0x1c77...4c3d</a>",3.3196828028067737e+06,869.,3.9107342090037e-06,430.014898009392,1217.,3.309486701675199e-07,33196.828028067735,719.,2.5023311630089535e-05,7719.925096023691,37.47038111766818
WBTC-AAVE 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x98e45940d0c76898f5659b8fc78895f35a39eb43"" target=""_blank"">🔗🦄 0x98e4...eb43</a>",3.2968970991066364e+06,870.,3.883891635110493e-06,42.5387980095,1583.,3.27387695099375e-08,9890.69129731991,954.,7.455466840403926e-06,23250.98912082816,112.85387006784943
XFUND-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xb1223da8a5929bcfa9d26f0c6da8f0a29c3925ff"" target=""_blank"">🔗🦄 0xb122...25ff</a>",3.295392346521208e+06,871.,3.88211896953927e-06,2332.95693684175,894.,1.7954935965707044e-06,32953.92346521208,720.,2.4840213516993653e-05,1412.5388662262917,6.856072954422826
WETH-EMB 1%,"<a href=""https://info.uniswap.org/#/pools/0x7f6ab5f1798761c610388fcb7e1178dcd7b4e8ad"" target=""_blank"">🔗🦄 0x7f6a...e8ad</a>",3.267830751067513e+06,872.,3.8496501824297435e-06,4450.17977850025,779.,3.42495361560445e-06,32678.30751067513,721.,2.4632458007498244e-05,734.3143229527687,3.5641586153957525
BURP-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xcaa42afda27d37ceecfbf1aaa1c6047f868e5d9b"" target=""_blank"">🔗🦄 0xcaa4...5d9b</a>",3.2460507668893244e+06,873.,3.823992390930753e-06,3565.20294336973,816.,2.7438564999665886e-06,9738.152300667973,956.,7.340485046187463e-06,273.14440314760157,1.325767382298864
RETH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x0425bf56a98294c1a5080a5a1f25cbeea9464ba2"" target=""_blank"">🔗🦄 0x0425...4ba2</a>",3.243586160281102e+06,874.,3.821088974566285e-06,9998.41718672883,635.,7.69499588745809e-06,9730.758480843306,957.,7.334911686664892e-06,97.32298922032585,0.4723788705507837
WETH-AMP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x68cfee5c451befdf760909a1f3721e3db9af4910"" target=""_blank"">🔗🦄 0x68cf...4910</a>",3.2191538384992755e+06,875.,3.7923066112282005e-06,18.6901318684471,1714.,1.4384325556513752e-08,9657.461515497827,959.,7.279661443966131e-06,51671.44664078945,250.79890989212964
EZX-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xba1cd9a4fef1fe83a123e494a96f932cdd8efd98"" target=""_blank"">🔗🦄 0xba1c...fd98</a>",3.1964489534577182e+06,876.,3.7655592453146734e-06,2923.66587196286,850.,2.250115837426493e-06,9589.346860373154,960.,7.228317555317503e-06,327.9905187638682,1.5919752572980304
IDLE-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x79e42a2bb91a0f9118e2b5231958c1eaefce390c"" target=""_blank"">🔗🦄 0x79e4...390c</a>",3.179158930087748e+06,877.,3.7451908276422844e-06,20011.2864294815,516.,1.5401114386584793e-05,9537.476790263243,961.,7.189218611058808e-06,47.66048811440836,0.23133082661913631
TrueFi-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x8c3a9acda062d36b912a1eb60391d0c8e27311ad"" target=""_blank"">🔗🦄 0x8c3a...11ad</a>",3.150156958479887e+06,878.,3.711025213265055e-06,515.281135970321,1186.,3.9657139206386785e-07,31501.569584798868,725.,2.3745449170351193e-05,6113.472313609649,29.67310364983407
QOM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3c0b348211640f151cd1d959d676251a583f3475"" target=""_blank"">🔗🦄 0x3c0b...3475</a>",3.1472269799807942e+06,879.,3.7075735680842685e-06,1093.40666927299,1043.,8.415091775268908e-07,31472.269799807942,726.,2.3723363396074726e-05,2878.368194034701,13.970803069450344
TRAC-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xadd1b6a7e3be5b8d5b8d8b1610bed78f8747d7e4"" target=""_blank"">🔗🦄 0xadd1...d7e4</a>",3.070081154817493e+06,880.,3.6166923497664053e-06,5485.76775263341,744.,4.2219642877169305e-06,30700.81154817493,728.,2.3141848794020127e-05,559.6447558946911,2.7163608497548175
ENS-USDT 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x09aa63b7a22eefc372196aacd5b53441ed390bfb"" target=""_blank"">🔗🦄 0x09aa...0bfb</a>",3.0482250102461767e+06,881.,3.5909448379319282e-06,151.801713932252,1388.,1.168298484252325e-07,9144.67503073853,970.,6.893130056178689e-06,6024.092082925844,29.239276732286342
WETH-HOP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x021ab4a498448d2612dfb4b93b9e4ed19729df54"" target=""_blank"">🔗🦄 0x021a...df54</a>",3.0429336560780876e+06,882.,3.5847113870312564e-06,291.271110530994,1284.,2.2416848145187699e-07,9128.800968234264,972.,6.8811644065526485e-06,3134.1250945183842,15.212176323127796
EZX-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x7bfbc371d268df7080788eb1b6290f452307feab"" target=""_blank"">🔗🦄 0x7bfb...feab</a>",3.0259155069828434e+06,883.,3.564663249364481e-06,17.6576465099693,1723.,1.35897027238225e-08,9077.74652094853,973.,6.842680267542358e-06,51409.719386008444,249.52855819006757
BRZ-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x733f6c5aea6314efbd34195b1ae7f070379aa3f0"" target=""_blank"">🔗🦄 0x733f...a3f0</a>",3.0217996709009483e+06,884.,3.559814611129976e-06,21149.009958759,512.,1.6276730768193186e-05,1510.8998354504743,1334.,1.138895480988786e-06,7.144068863728182,0.03467533424548919
USDC-ID 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xec13130ddc44d7f330b637abc315710afcbe4049"" target=""_blank"">🔗🦄 0xec13...4049</a>",3.012987631652874e+06,885.,3.54943363638462e-06,6513.12239207073,709.,5.0126384092093145e-06,9038.962894958622,975.,6.813445704575386e-06,138.7807928492627,0.6736035823135755
SATA-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xe72d262158f402faf553179b2b4aff23dfad6d4c"" target=""_blank"">🔗🦄 0xe72d...6d4c</a>",3.010742276581775e+06,886.,3.5467885080969166e-06,428.450550111237,1218.,3.2974471453953965e-07,30107.422765817748,730.,2.269456050472427e-05,7027.04728888808,34.10734388888497
IDLE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x718961d3dd5abbef046ecb4407e38b7b4aaf9a3c"" target=""_blank"">🔗🦄 0x7189...9a3c</a>",2.982859686145658e+06,887.,3.5139415746001476e-06,26.9074478216868,1662.,2.0708547809417248e-08,29828.59686145658,733.,2.248438537927337e-05,110856.28432368602,538.0657417306569
WETH-FLEX 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x932a7b9941499f93ee7b1f9bfb3251a123636877"" target=""_blank"">🔗🦄 0x932a...6877</a>",2.9525450825341977e+06,888.,3.4782296212546386e-06,7328.52681003645,693.,5.640191103368719e-06,8857.635247602593,979.,6.676763422066209e-06,120.8651544464847,0.5866460288958366
USDC-ITGR 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xc43102992464930c1b7b6e62e961553053ca1377"" target=""_blank"">🔗🦄 0xc431...1377</a>",2.9376323092381214e+06,889.,3.460661710058191e-06,13001.4376609227,594.,1.0006184725382003e-05,8812.896927714364,981.,6.643040292873768e-06,67.78401864128095,0.32900487771366416
WETH-DAO9 1%,"<a href=""https://info.uniswap.org/#/pools/0x314719bf2fd9b60e0682514e45189716ba654e71"" target=""_blank"">🔗🦄 0x3147...4e71</a>",2.9148733460425283e+06,890.,3.433850637670429e-06,15881.9527839873,556.,1.2223090822795488e-05,29148.733460425283,736.,2.1971913713742112e-05,183.53368667494078,0.8908217504834226
WETH-KICK 1%,"<a href=""https://info.uniswap.org/#/pools/0xb10adb35ea2f2490eb338bdc11dc723ad40f128f"" target=""_blank"">🔗🦄 0xb10a...128f</a>",2.9093139713568576e+06,891.,3.427301446661716e-06,1905.05521737749,932.,1.4661712738450415e-06,29093.139713568577,737.,2.193000791325107e-05,1527.1546697537913,7.412386362501779
WETH-ROOK 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xa44002e8062c90a8f8b3cfce6ec70990bba28ae5"" target=""_blank"">🔗🦄 0xa440...8ae5</a>",2.9061209817823293e+06,892.,3.42353996271887e-06,266.75502797739,1298.,2.0530037954100978e-07,8718.362945346988,984.,6.571781879316539e-06,3268.3031361965373,15.863439424358193
stkAAVE-AAVE 1%,"<a href=""https://info.uniswap.org/#/pools/0x951e0e67d620850c07ad94bbd887a79e9f2689f7"" target=""_blank"">🔗🦄 0x951e...89f7</a>",2.9020707405181415e+06,893.,3.4187685981013873e-06,556.024982334275,1172.,4.2792872836565754e-07,29020.707405181416,738.,2.1875409437055504e-05,5219.317175884472,25.333121930822237
WBTC-ADS 0.01%,"<a href=""https://info.uniswap.org/#/pools/0xdf2215e5936353b336c03cae561ee673fde42c43"" target=""_blank"">🔗🦄 0xdf22...2c43</a>",2.9017539349476686e+06,894.,3.418395387028027e-06,3653.8279486326,810.,2.8120642010744133e-06,290.17539349476687,1554.,2.1873021400310131e-07,7.941681917545171,0.03854672739234026
OHM-USDC 1%,"<a href=""https://info.uniswap.org/#/pools/0x6934290e0f75f64b83c3f473f65aefe97807103b"" target=""_blank"">🔗🦄 0x6934...103b</a>",2.8863605694311257e+06,895.,3.4002613167890435e-06,77.052276777542,1507.,5.930108154613342e-08,28863.605694311256,741.,2.1756988331719765e-05,37459.770043711374,181.8193625791842
TRB-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x307c4d0a83931c3eebe501f8f0c0b4c249bcf206"" target=""_blank"">🔗🦄 0x307c...f206</a>",2.881437914101493e+06,896.,3.394462209542878e-06,1492.07161362951,978.,1.1483302523035069e-06,28814.37914101493,742.,2.1719882034016632e-05,1931.1659626660326,9.373345430493375
YDR-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xcb81290e79d4c859b988aa88c2e59475d5c0c816"" target=""_blank"">🔗🦄 0xcb81...c816</a>",2.878347208639322e+06,897.,3.3908212208403885e-06,9742.3673701999,642.,7.4979344677976116e-06,8635.041625917966,988.,6.508975416610529e-06,88.63391512345306,0.4302045082454836
QNT-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x2f6a0ad19c5d30f8451831e5e7000af24737790c"" target=""_blank"">🔗🦄 0x2f6a...790c</a>",2.8732661211479334e+06,898.,3.3848354734506944e-06,4498.20879385697,775.,3.461917773905344e-06,8619.7983634438,989.,6.497485255356937e-06,191.62735120734115,0.9301061594505255
dsETH-WETH 0.05%,"<a href=""https://info.uniswap.org/#/pools/0xdbe1bc2b5dbd1022793d5ac3d52d1c8624b33e5b"" target=""_blank"">🔗🦄 0xdbe1...3e5b</a>",2.873119109016754e+06,899.,3.3846622866118625e-06,124776.60057665,246.,9.603074270223119e-05,1436.559554508377,1342.,1.0828588013665738e-06,1.1513052510401591,0.005588117242415667
SWEAT-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3796f2e6a8f00d8f397dad77f5a77d60ae829e6b"" target=""_blank"">🔗🦄 0x3796...9e6b</a>",2.8606984020217694e+06,900.,3.37003014052121e-06,22.1373526503025,1697.,1.703738045951845e-08,28606.984020217697,744.,2.15635504491471e-05,129224.95508886782,627.2221889286802
BZZ-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x5696c2c2fcb7e304a5b9faaec9cd37d369c9d067"" target=""_blank"">🔗🦄 0x5696...d067</a>",2.860113357383625e+06,901.,3.369340931878067e-06,6117.1021303331,723.,4.707852738786799e-06,28601.13357383625,745.,2.155914046326368e-05,467.56017742471147,2.269407776064092
CHZ-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x6f0c491f22c959d2280ed7f020fe1cd41bc285f8"" target=""_blank"">🔗🦄 0x6f0c...85f8</a>",2.8595897765908414e+06,902.,3.368724130382519e-06,22005.8893796209,505.,1.693620351237231e-05,8578.769329772524,990.,6.466558135013699e-06,38.983970071744096,0.18921740792801323
GTON-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe40a2eab69d4de66bccb0ac8e2517a230c6312e8"" target=""_blank"">🔗🦄 0xe40a...12e8</a>",2.8537767595521505e+06,903.,3.361876137384059e-06,71151.4557483821,318.,5.475968337240235e-05,8561.33027865645,991.,6.45341281853221e-06,12.03254408305079,0.05840264082863748
